"2020-05-28","BSET","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-27 13:16:00","2020-05-27 13:46:00",2,7.12,7.12,6.6,0,5.55,2,100
"2020-05-28","BSET","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-26 11:01:00","2020-05-26 13:46:00",2,6.67,7.04,6.6,5.55,5.55,2,100
"2020-05-28","MLVF","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-28 10:31:00","2020-05-28 11:16:00",1,12.5522,12.725,12.72,1.38,1.38,1,100
"2020-05-28","IIN","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-26 14:46:00","2020-05-26 15:31:00",2,14.3,14.41,14,0.77,1.28,2,100
"2020-05-28","IIN","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-26 11:16:00","2020-05-26 12:01:00",2,13.75,13.82,14,0.51,1.28,2,100
"2020-05-28","ORN","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-26 10:16:00","2020-05-26 11:16:00",2,2.4825,2.52,2.43,1.51,-0.88,1,50
"2020-05-28","ORN","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-26 09:31:00","2020-05-26 10:01:00",2,2.51,2.45,2.43,-2.39,-0.88,1,50
"2020-05-28","SB","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 15:46:00","2020-05-28 09:46:00",2,0.9835,0.99,0.9898,0.66,-1.22,1,50
"2020-05-28","SB","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 15:31:00","2020-05-22 15:46:00",2,0.95,0.9321,0.9898,-1.88,-1.22,1,50
"2020-05-28","DNI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 14:16:00","2020-05-26 11:01:00",1,9.7588,10.05,10.34,2.98,2.98,1,100
"2020-05-28","CYAD","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-28 10:16:00","2020-05-28 11:16:00",1,10.52,10.55,11,0.29,0.29,1,100
"2020-05-28","XERS","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 14:01:00","2020-05-27 14:31:00",6,5.38,5.3673,5.35,-0.24,12.48,4,66.67
"2020-05-28","XERS","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-26 15:46:00","2020-05-27 09:16:00",6,5.39,5.56,5.35,3.15,12.48,4,66.67
"2020-05-28","XERS","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-26 09:31:00","2020-05-26 10:01:00",6,5.833,5.48,5.35,-6.05,12.48,4,66.67
"2020-05-28","XERS","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 13:31:00","2020-05-22 14:31:00",6,5.32,5.55,5.35,4.32,12.48,4,66.67
"2020-05-28","XERS","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 09:46:00","2020-05-22 11:16:00",6,4.95,5.16,5.35,4.24,12.48,4,66.67
"2020-05-28","XERS","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-21 15:46:00","2020-05-22 08:31:00",6,4.54,4.86,5.35,7.05,12.48,4,66.67
"2020-05-28","OBSV","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-21 13:31:00","2020-05-21 14:01:00",2,4.34,4.39,3.96,1.15,1.03,1,50
"2020-05-28","OBSV","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-21 09:31:00","2020-05-21 10:16:00",2,4.055,4.05,3.96,-0.12,1.03,1,50
"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-28 12:01:00","2020-05-28 12:31:00",8,2.47,2.45,2.27,-0.81,6.46,5,62.5
"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-28 10:01:00","2020-05-28 11:31:00",8,2.39,2.43,2.27,1.67,6.46,5,62.5
"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 14:01:00","2020-05-27 14:31:00",8,2.372,2.3282,2.27,-1.85,6.46,5,62.5
"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 12:16:00","2020-05-27 13:16:00",8,2.2901,2.3601,2.27,3.06,6.46,5,62.5
